Timestamp, Slab Core Average Heat Flux [W/m2], Slab Core Average Temperature [K], Slab Core Average Effective Temperature [C], Slab Core Total Heat Transfer Rate [W], Slab Perimeter Average Heat Flux [W/m2], Slab Perimeter Average Temperature [K], Slab Perimeter Average Effective Temperature [C], Slab Perimeter Total Heat Transfer Rate [W], Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W]
2015-Jan-04 13:00:00, 1.8670610920219672, 295.01065969165364, 21.669050189684526, 687.35603961468428, 15.719074351398483, 292.59934885793035, 17.836159005301997, 436.95331809773228, 2.8395500356203396, 294.84137216055865, 1124.3093577124166
2015-Jan-04 14:00:00, 1.8664955231716147, 295.01076941470308, 21.669217954951346, 687.14782620015342, 15.638571940438103, 292.61291842769299, 17.85799023663391, 434.71554030002909, 2.8333724525679687, 294.84242684026282, 1121.8633665001826
2015-Jan-04 15:00:00, 1.8659131681135586, 295.01088233685579, 21.669390642027157, 686.93343296574585, 15.543709833802694, 292.62892704632162, 17.883734198731396, 432.07859671610902, 2.8261711307000073, 294.84365572937173, 1119.012029681855
2015-Jan-04 16:00:00, 1.8653126606021151, 295.01099872002942, 21.66956865304239, 686.71235692994367, 15.43295502500145, 292.64763355707169, 17.913807061576595, 428.99987336897516, 2.8178371740437886, 294.84507724366159, 1115.7122302989187
2015-Jan-04 17:00:00, 1.86469144272152, 295.01111905440348, 21.669752740685833, 686.48365639948531, 15.306771297932706, 292.66895820148909, 17.948081470307351, 425.49226236084218, 2.8084007644918105, 294.84668623940843, 1111.9759187603274
2015-Jan-04 18:00:00, 1.8640458915657601, 295.01124403409148, 21.669943970876279, 686.24599760637568, 15.167496261180821, 292.69250378207147, 17.985920327388691, 421.62074371562971, 2.7980226467065972, 294.84845547650474, 1107.8667413220055
2015-Jan-04 19:00:00, 1.8633715965920383, 295.01137450395134, 21.670143641109174, 685.99775681519327, 15.018722737202475, 292.71766078023188, 18.026345396292744, 417.48518945243313, 2.7869509560571997, 294.85034294887487, 1103.4829462676264
2015-Jan-04 20:00:00, 1.8626637466632663, 295.01151138539518, 21.670353166545695, 685.73716281226461, 14.864541973936747, 292.74373567731692, 18.068243288880584, 413.19932664717146, 2.7754684477038842, 294.85230082434737, 1098.936489459436
2015-Jan-04 21:00:00, 1.8619175648630943, 295.01165559306793, 21.670573952067851, 685.46245698223561, 14.708969008940587, 292.77004817200782, 18.110521655534775, 408.8747639062791, 2.763852558229337, 294.85428219238963, 1094.3372208885148
2015-Jan-04 22:00:00, 1.8611287271968429, 295.01180795463728, 21.670807269098709, 685.17204745225808, 14.555567377509815, 292.79599456060561, 18.152211080247071, 404.6105591346211, 2.7523494473517749, 294.85624543918021, 1089.7826065868792
2015-Jan-04 23:00:00, 1.8602937139999949, 295.01196914349879, 21.671054152243876, 684.86463846255549, 14.407255019501171, 292.82108045670088, 18.192517719346064, 400.48782420137672, 2.7411606982340038, 294.85815648214259, 1085.3524626639323
2015-Jan-05 00:00:00, 1.8594100635793982, 295.01213963023025, 21.671315324715454, 684.53932374409203, 14.266301419050803, 292.84492113926473, 18.230823943127834, 396.56964543093716, 2.7304433525097926, 294.85998874924553, 1081.1089691750292
